Date,District,PM2.5,PM10,NO2,SO2
01-01-10,Kolkata,-1,250.11,131.67,16.46
02-01-10,Kolkata,-1,193,117.33,16.1
03-01-10,Kolkata,-1,159.2,95.2,11.03
04-01-10,Kolkata,-1,187,116.25,13.62
05-01-10,Kolkata,-1,179.8,101.6,12.73
06-01-10,Kolkata,-1,217.89,115.67,10.57
07-01-10,Kolkata,-1,190.4,117.8,15.46
08-01-10,Kolkata,-1,207.2,121.4,20.77
09-01-10,Kolkata,-1,284,159.5,28.5
10-01-10,Kolkata,-1,245.67,134.33,24.35
11-01-10,Kolkata,-1,251.5,125.5,17.23
12-01-10,Kolkata,-1,208,102.4,18.82
13-01-10,Kolkata,-1,198.67,113.5,17.73
14-01-10,Kolkata,-1,197.86,88.86,15.73
15-01-10,Kolkata,-1,230,117.83,22.79
16-01-10,Kolkata,-1,217,104.14,17.85
17-01-10,Kolkata,-1,189.89,99.11,14.86
18-01-10,Kolkata,-1,144.5,87.5,13.45
19-01-10,Kolkata,-1,158,86.5,10.43
20-01-10,Kolkata,-1,194.4,102.8,11.2
21-01-10,Kolkata,-1,212.5,105.5,12.56
22-01-10,Kolkata,-1,215.17,121.83,16.05
23-01-10,Kolkata,-1,178.1,108.6,14.29
24-01-10,Kolkata,-1,222.17,128.5,17.55
25-01-10,Kolkata,-1,274.33,151,19.58
26-01-10,Kolkata,-1,242.67,155.83,19.3
27-01-10,Kolkata,-1,219.83,125.5,18.88
28-01-10,Kolkata,-1,306.2,133,21.67
29-01-10,Kolkata,-1,213.33,140.83,17.13
30-01-10,Kolkata,-1,272.29,155.57,24.37
31-01-10,Kolkata,-1,289.67,160,22.65
01-02-10,Kolkata,-1,219,111.44,15.74
02-02-10,Kolkata,-1,237.33,117.67,19.92
03-02-10,Kolkata,-1,227.83,123.67,22.03
04-02-10,Kolkata,-1,221,105.8,16.1
05-02-10,Kolkata,-1,220.17,108.67,17.42
06-02-10,Kolkata,-1,241.67,90.33,20.89
07-02-10,Kolkata,-1,224.33,113.67,16.87
08-02-10,Kolkata,-1,268.33,105,15.79
09-02-10,Kolkata,-1,239.5,106.33,19.6
10-02-10,Kolkata,-1,273.56,102.67,20.64
11-02-10,Kolkata,-1,234.71,115.14,18.42
12-02-10,Kolkata,-1,260.17,92.17,14.66
13-02-10,Kolkata,-1,213.83,84.67,13.09
14-02-10,Kolkata,-1,136.67,74.83,13.35
15-02-10,Kolkata,-1,205,98.33,15.08
16-02-10,Kolkata,-1,150.5,78.17,11.14
17-02-10,Kolkata,-1,184.83,94.67,17.36
18-02-10,Kolkata,-1,151.71,74.57,12.52
19-02-10,Kolkata,-1,150.5,86.75,13.89
20-02-10,Kolkata,-1,164.5,82.67,11.91
21-02-10,Kolkata,-1,169.71,81.14,12.29
22-02-10,Kolkata,-1,194.33,98.22,14.63
23-02-10,Kolkata,-1,192.67,103.5,16.67
24-02-10,Kolkata,-1,156.83,90.17,14.67
25-02-10,Kolkata,-1,110.17,66.5,9.85
26-02-10,Kolkata,-1,68.8,76.6,10.74
27-02-10,Kolkata,-1,153.33,84.11,12.11
28-02-10,Kolkata,-1,163.14,83.14,15.8
01-03-10,Kolkata,-1,164.83,77.67,14.83
02-03-10,Kolkata,-1,101.8,74.6,12.43
03-03-10,Kolkata,-1,113.17,81.33,14.03
04-03-10,Kolkata,-1,108.29,66.57,10.07
05-03-10,Kolkata,-1,83.6,58,12.56
06-03-10,Kolkata,-1,86.67,64.67,14.03
07-03-10,Kolkata,-1,83.86,62.14,11.98
08-03-10,Kolkata,-1,104.83,62.67,13.11
09-03-10,Kolkata,-1,80.17,74.83,12.32
10-03-10,Kolkata,-1,144.43,67.14,13.99
11-03-10,Kolkata,-1,141.83,171.17,15.31
12-03-10,Kolkata,-1,181.29,78.86,16.07
13-03-10,Kolkata,-1,184,84.33,16.34
14-03-10,Kolkata,-1,178.6,87.4,19.12
15-03-10,Kolkata,-1,122.5,69.33,13.58
16-03-10,Kolkata,-1,87.83,60.33,13.57
17-03-10,Kolkata,-1,95.29,53.71,8.14
18-03-10,Kolkata,-1,96.5,66.5,15.2
19-03-10,Kolkata,-1,147.83,75,15.2
20-03-10,Kolkata,-1,127.33,75,20.92
21-03-10,Kolkata,-1,140.17,75.33,23.97
22-03-10,Kolkata,-1,116,70.67,14.42
23-03-10,Kolkata,-1,97.5,56.17,15.19
24-03-10,Kolkata,-1,95.67,62.33,17.08
25-03-10,Kolkata,-1,97.83,56.83,12.45
26-03-10,Kolkata,-1,90.17,54.5,13.36
27-03-10,Kolkata,-1,64.2,53,15.56
28-03-10,Kolkata,-1,80.86,59.71,14.62
29-03-10,Kolkata,-1,64.83,51.33,13.02
30-03-10,Kolkata,-1,61.67,55.17,13.97
31-03-10,Kolkata,-1,58,52.6,15.05
01-04-10,Kolkata,-1,54.71,51.71,12.24
02-04-10,Kolkata,-1,68.67,61,12.34
03-04-10,Kolkata,-1,76.71,48,9.67
04-04-10,Kolkata,-1,71.67,52.83,9.92
05-04-10,Kolkata,-1,55.44,55,9.09
06-04-10,Kolkata,-1,55.67,49.83,8.9
07-04-10,Kolkata,-1,67.6,58.8,10.15
08-04-10,Kolkata,-1,66.83,54.67,14.15
09-04-10,Kolkata,-1,56,51.33,11.42
10-04-10,Kolkata,-1,76,66.17,14.63
11-04-10,Kolkata,-1,90.17,64.67,11.63
12-04-10,Kolkata,-1,72.83,49.17,12.67
13-04-10,Kolkata,-1,49.4,57.6,11.37
14-04-10,Kolkata,-1,43.29,43.71,13.67
15-04-10,Kolkata,-1,49.67,44.5,10.67
16-04-10,Kolkata,-1,44.2,49,8.46
17-04-10,Kolkata,-1,45,40,7.98
18-04-10,Kolkata,-1,38,38.29,9.98
19-04-10,Kolkata,-1,38.44,52.78,9.55
20-04-10,Kolkata,-1,43.67,42.67,8.99
21-04-10,Kolkata,-1,47.14,39.29,10.23
22-04-10,Kolkata,-1,58.4,42.2,14.4
23-04-10,Kolkata,-1,50.57,40.57,10.68
24-04-10,Kolkata,-1,49.4,38.8,10.76
25-04-10,Kolkata,-1,46.14,40.71,11.05
26-04-10,Kolkata,-1,42.9,40.7,9.91
27-04-10,Kolkata,-1,49,33,11.52
28-04-10,Kolkata,-1,58,36.33,11.11
29-04-10,Kolkata,-1,31.1,32.67,8.37
30-04-10,Kolkata,-1,35.2,42.5,10.51
01-05-10,Kolkata,-1,41.43,35.67,9.72
02-05-10,Kolkata,-1,39.33,39.5,10.97
03-05-10,Kolkata,-1,38.5,34,9.52
04-05-10,Kolkata,-1,50.67,44.67,9.75
05-05-10,Kolkata,-1,45.64,45.36,7.68
06-05-10,Kolkata,-1,41.8,45.6,8.46
07-05-10,Kolkata,-1,42,42.86,8.01
08-05-10,Kolkata,-1,57.5,52.5,8.13
09-05-10,Kolkata,-1,45.14,47.71,8.43
10-05-10,Kolkata,-1,44.4,49.2,6.92
11-05-10,Kolkata,-1,49,45.67,6.66
12-05-10,Kolkata,-1,36.5,39,5.85
13-05-10,Kolkata,-1,46.5,42.17,7.21
14-05-10,Kolkata,-1,43.5,33.33,7.13
15-05-10,Kolkata,-1,45,40.2,6.78
16-05-10,Kolkata,-1,32.71,36.29,6.25
17-05-10,Kolkata,-1,35.67,38.5,5.45
18-05-10,Kolkata,-1,42.5,34.17,4.81
19-05-10,Kolkata,-1,26.8,33.6,5.63
20-05-10,Kolkata,-1,28,36.5,4.9
21-05-10,Kolkata,-1,36.29,31.71,4.61
22-05-10,Kolkata,-1,43.67,42,5.46
23-05-10,Kolkata,-1,29.6,38.9,4.92
24-05-10,Kolkata,-1,26.5,29.5,4.75
25-05-10,Kolkata,-1,27.6,43.8,4.45
26-05-10,Kolkata,-1,41.43,39.71,5.96
27-05-10,Kolkata,-1,55.33,37.33,5.81
28-05-10,Kolkata,-1,48.14,33.71,5.5
29-05-10,Kolkata,-1,40.4,42.6,6.09
30-05-10,Kolkata,-1,42.45,39.27,5.74
31-05-10,Kolkata,-1,56.5,40.83,5.2
01-06-10,Kolkata,-1,38.4,35.2,9.62
02-06-10,Kolkata,-1,52.2,45.6,5.11
03-06-10,Kolkata,-1,45.67,39,5.4
04-06-10,Kolkata,-1,41.4,35.8,5.83
05-06-10,Kolkata,-1,52.86,35.43,4.3
06-06-10,Kolkata,-1,39.33,44,4.87
07-06-10,Kolkata,-1,41.5,31.33,4.42
08-06-10,Kolkata,-1,45.17,38.17,3.99
09-06-10,Kolkata,-1,38.4,39,4.42
10-06-10,Kolkata,-1,37.5,47.5,3.91
11-06-10,Kolkata,-1,42.43,50.14,5.07
12-06-10,Kolkata,-1,34.4,41.2,5.11
13-06-10,Kolkata,-1,23.83,39,4.1
14-06-10,Kolkata,-1,22.17,37.17,4.02
15-06-10,Kolkata,-1,31.67,37.33,3.79
16-06-10,Kolkata,-1,40,43.67,4.52
17-06-10,Kolkata,-1,40.5,40.33,4.3
18-06-10,Kolkata,-1,41,40.83,4.28
19-06-10,Kolkata,-1,34,43.67,4.47
20-06-10,Kolkata,-1,34.43,38.29,5.01
21-06-10,Kolkata,-1,30.44,42.89,4.68
22-06-10,Kolkata,-1,42.83,43.67,4.61
23-06-10,Kolkata,-1,41,39.29,4.19
24-06-10,Kolkata,-1,34,40.4,4.25
25-06-10,Kolkata,-1,32.14,38.29,4.73
26-06-10,Kolkata,-1,26.44,43.67,4.99
27-06-10,Kolkata,-1,35.57,37,5.04
28-06-10,Kolkata,-1,43.83,33.83,4.19
29-06-10,Kolkata,-1,39.6,38,4.01
30-06-10,Kolkata,-1,37.33,44.17,5.16
01-07-10,Kolkata,-1,40,39.86,5.09
02-07-10,Kolkata,-1,34,38.17,4.84
03-07-10,Kolkata,-1,25.88,40,5.65
04-07-10,Kolkata,-1,24.71,36.29,5.22
05-07-10,Kolkata,-1,27.17,33.17,5.15
06-07-10,Kolkata,-1,22.83,35.67,5.14
07-07-10,Kolkata,-1,20.67,26.22,4.22
08-07-10,Kolkata,-1,26.5,31.33,5.15
09-07-10,Kolkata,-1,27.86,31.71,4.93
10-07-10,Kolkata,-1,35.6,33,5.25
11-07-10,Kolkata,-1,39.57,36.29,5.03
12-07-10,Kolkata,-1,40,38,5.5
13-07-10,Kolkata,-1,32.6,33.8,5.5
14-07-10,Kolkata,-1,42.71,40.57,6.04
15-07-10,Kolkata,-1,45,33,5.39
16-07-10,Kolkata,-1,29.14,35.14,5.6
17-07-10,Kolkata,-1,27.9,41.2,6.49
18-07-10,Kolkata,-1,30.2,34.17,4.79
19-07-10,Kolkata,-1,31.8,41.17,5.29
20-07-10,Kolkata,-1,24.5,33.89,5.31
21-07-10,Kolkata,-1,27.43,40.14,5.54
22-07-10,Kolkata,-1,23.17,35.5,5.66
23-07-10,Kolkata,-1,25.67,33.33,5.04
24-07-10,Kolkata,-1,29.83,42.83,5
25-07-10,Kolkata,-1,24.29,34.43,5.24
26-07-10,Kolkata,-1,23.33,31.17,4.53
27-07-10,Kolkata,-1,24,33.67,4.96
28-07-10,Kolkata,-1,25.29,33.86,4.88
29-07-10,Kolkata,-1,27,37,4.96
30-07-10,Kolkata,-1,23.57,31.57,5.59
31-07-10,Kolkata,-1,22.67,38.5,6.35
01-08-10,Kolkata,-1,28.43,34.71,5.32
02-08-10,Kolkata,-1,30,41.78,5.82
03-08-10,Kolkata,-1,38.5,34.33,4.91
04-08-10,Kolkata,-1,25.67,34.33,4.85
05-08-10,Kolkata,-1,25.83,38.5,5.48
06-08-10,Kolkata,-1,21.43,37.57,10.09
07-08-10,Kolkata,-1,28.78,37.44,8.24
08-08-10,Kolkata,-1,28.71,44,4.69
09-08-10,Kolkata,-1,40.83,41.17,4.69
10-08-10,Kolkata,-1,43.8,48.3,5.26
11-08-10,Kolkata,-1,50.83,41.67,5.43
12-08-10,Kolkata,-1,39.33,46.67,6.09
13-08-10,Kolkata,-1,31.29,32.57,5.93
14-08-10,Kolkata,-1,33.5,37.5,6.24
15-08-10,Kolkata,-1,32.83,36,6.01
16-08-10,Kolkata,-1,28.5,41.17,6.36
17-08-10,Kolkata,-1,28.6,35.8,6.98
18-08-10,Kolkata,-1,31.9,38.4,5.93
19-08-10,Kolkata,-1,33.29,34.14,6.29
20-08-10,Kolkata,-1,30.4,39.4,6.39
21-08-10,Kolkata,-1,31.43,36,5.12
22-08-10,Kolkata,-1,28.5,38.33,5.8
23-08-10,Kolkata,-1,30.5,33.83,7.08
24-08-10,Kolkata,-1,31.17,33.83,6.08
25-08-10,Kolkata,-1,30.86,37.57,5.83
26-08-10,Kolkata,-1,29.33,35.33,5.59
27-08-10,Kolkata,-1,24.57,32.57,5
28-08-10,Kolkata,-1,25.4,34.4,5.68
29-08-10,Kolkata,-1,21.43,35.43,5.17
30-08-10,Kolkata,-1,24.89,33.67,4.96
31-08-10,Kolkata,-1,22.5,34.5,4.8
01-09-10,Kolkata,-1,21.86,31.29,5.26
02-09-10,Kolkata,-1,24.6,29.6,6.02
03-09-10,Kolkata,-1,22.6,34,5.39
04-09-10,Kolkata,-1,24.14,32.43,5.47
05-09-10,Kolkata,-1,22.8,26.8,4.75
06-09-10,Kolkata,-1,24.17,34.67,4.85
07-09-10,Kolkata,-1,24.83,31.17,4.89
08-09-10,Kolkata,-1,21.33,23.83,4.83
09-09-10,Kolkata,-1,17.5,25.8,4.34
10-09-10,Kolkata,-1,27.29,33.71,5.64
11-09-10,Kolkata,-1,31.17,33.33,6.46
12-09-10,Kolkata,-1,30.83,36.17,5.77
13-09-10,Kolkata,-1,41,41.75,6.11
14-09-10,Kolkata,-1,38,40.4,5.52
15-09-10,Kolkata,-1,40.83,40.33,5.14
16-09-10,Kolkata,-1,27.17,36.5,5.7
17-09-10,Kolkata,-1,21.5,29.83,5.04
18-09-10,Kolkata,-1,26.83,33.33,4.64
19-09-10,Kolkata,-1,26.89,34.22,5.33
20-09-10,Kolkata,-1,28.17,34.17,5.51
21-09-10,Kolkata,-1,31.83,32.33,5.01
22-09-10,Kolkata,-1,30,34.57,6.28
23-09-10,Kolkata,-1,38.6,43.6,6.15
24-09-10,Kolkata,-1,50.83,45,6.57
25-09-10,Kolkata,-1,62.25,45.75,9.38
26-09-10,Kolkata,-1,73.82,48.91,7.46
27-09-10,Kolkata,-1,74.5,53.67,7.63
28-09-10,Kolkata,-1,69,50.8,8.33
29-09-10,Kolkata,-1,51.43,45.86,7.13
30-09-10,Kolkata,-1,62.78,52.11,7.42
01-10-10,Kolkata,-1,105.14,60.43,10.8
02-10-10,Kolkata,-1,63,43.67,6.64
03-10-10,Kolkata,-1,45.43,44.86,8.52
04-10-10,Kolkata,-1,61,54.67,7.99
05-10-10,Kolkata,-1,84.67,59.67,8.64
06-10-10,Kolkata,-1,70.7,53.9,9.4
07-10-10,Kolkata,-1,43.17,43.67,6.95
08-10-10,Kolkata,-1,23.43,37.14,7.42
09-10-10,Kolkata,-1,29,37.6,6.78
10-10-10,Kolkata,-1,33.71,40.29,7.06
11-10-10,Kolkata,-1,74,50.5,8.6
12-10-10,Kolkata,-1,66.3,50.9,7.67
13-10-10,Kolkata,-1,85,49,10.18
14-10-10,Kolkata,-1,84.57,47.86,10.75
15-10-10,Kolkata,-1,74.6,44.8,9.98
16-10-10,Kolkata,-1,44.83,42.5,7.62
17-10-10,Kolkata,-1,36,38.5,6.47
18-10-10,Kolkata,-1,46.17,42.67,7.2
19-10-10,Kolkata,-1,56.4,45.4,7.42
20-10-10,Kolkata,-1,65.67,46.83,8.61
21-10-10,Kolkata,-1,63.83,50.67,9.63
22-10-10,Kolkata,-1,66.86,57,7.29
23-10-10,Kolkata,-1,66.83,54.4,8.13
24-10-10,Kolkata,-1,67.11,55,7.37
25-10-10,Kolkata,-1,72.33,61.5,7.66
26-10-10,Kolkata,-1,101,60.83,9.78
27-10-10,Kolkata,-1,101,58.33,7.68
28-10-10,Kolkata,-1,121.33,68.89,9.08
29-10-10,Kolkata,-1,133.71,74.86,8.42
30-10-10,Kolkata,-1,124.67,85.67,10.52
31-10-10,Kolkata,-1,115.17,59.83,9.47
01-11-10,Kolkata,-1,116,65.6,9.49
02-11-10,Kolkata,-1,89.5,56,10.38
03-11-10,Kolkata,-1,71.71,48,8.79
04-11-10,Kolkata,-1,69.22,56.56,9.26
05-11-10,Kolkata,-1,105,63.71,13
06-11-10,Kolkata,-1,146.6,75.8,17.11
07-11-10,Kolkata,-1,302.83,86.33,15.87
08-11-10,Kolkata,-1,216,73,12.75
09-11-10,Kolkata,-1,134,58.8,9.39
10-11-10,Kolkata,-1,99,64.33,7.51
11-11-10,Kolkata,-1,109.67,77.5,9.96
12-11-10,Kolkata,-1,125.29,94.43,12.54
13-11-10,Kolkata,-1,125.6,88.3,10.91
14-11-10,Kolkata,-1,90.5,68.5,8.33
15-11-10,Kolkata,-1,90.5,71,8.95
16-11-10,Kolkata,-1,107.78,72.56,7.86
17-11-10,Kolkata,-1,134.33,80,8.72
18-11-10,Kolkata,-1,123.33,70,10.82
19-11-10,Kolkata,-1,102.5,77.4,16.12
20-11-10,Kolkata,-1,115.6,81.67,11.28
21-11-10,Kolkata,-1,160.29,82.29,14.42
22-11-10,Kolkata,-1,122,76.17,11.08
23-11-10,Kolkata,-1,123.17,78.33,9.16
24-11-10,Kolkata,-1,157.7,95,10.06
25-11-10,Kolkata,-1,219.5,121.33,13.56
26-11-10,Kolkata,-1,227.83,98.83,11.6
27-11-10,Kolkata,-1,221.33,103.17,18.92
28-11-10,Kolkata,-1,187.43,91.71,11.49
29-11-10,Kolkata,-1,141,99.8,11.58
30-11-10,Kolkata,-1,161.83,93.33,11.65
01-12-10,Kolkata,-1,228.29,112.71,12.23
02-12-10,Kolkata,-1,164.83,97.5,11.51
03-12-10,Kolkata,-1,150.17,88.83,16.18
04-12-10,Kolkata,-1,192.83,104.17,15.3
05-12-10,Kolkata,-1,154.67,99.33,14.53
06-12-10,Kolkata,-1,181.17,96.5,15.25
07-12-10,Kolkata,-1,179.17,99,11.75
08-12-10,Kolkata,-1,117.67,93.33,15.11
09-12-10,Kolkata,-1,120.67,82.83,12.41
10-12-10,Kolkata,-1,82.14,63.86,9.2
11-12-10,Kolkata,-1,70.17,72.5,9.97
12-12-10,Kolkata,-1,108.71,89.29,9.65
13-12-10,Kolkata,-1,145.6,101.4,14.31
14-12-10,Kolkata,-1,145.83,61.33,9.65
15-12-10,Kolkata,-1,171.29,87,12.16
16-12-10,Kolkata,-1,233.5,124.5,14.87
17-12-10,Kolkata,-1,246.85,115.79,11.26
18-12-10,Kolkata,-1,215.81,117.86,17.55
19-12-10,Kolkata,-1,199.28,107.62,14.93
20-12-10,Kolkata,-1,209.16,106.73,11.27
21-12-10,Kolkata,-1,189.57,110.13,14.54
22-12-10,Kolkata,-1,220.34,120.05,16.21
23-12-10,Kolkata,-1,268.22,179.33,14.41
24-12-10,Kolkata,-1,278.53,184.56,13.86
25-12-10,Kolkata,-1,288.62,200.4,18.44
26-12-10,Kolkata,-1,213.25,124.76,12.52
27-12-10,Kolkata,-1,224.9,144.82,11.44
28-12-10,Kolkata,-1,246.21,151.98,11.35
29-12-10,Kolkata,-1,332,165.78,14.27
30-12-10,Kolkata,-1,289.11,183.86,12.11
31-12-10,Kolkata,-1,270.98,204.14,13.67
01-01-11,Kolkata,-1,254.98,225.01,15.44
02-01-11,Kolkata,-1,336.39,186.55,13.76
03-01-11,Kolkata,-1,215.57,109.53,12.3
04-01-11,Kolkata,-1,188.25,99.37,6.97
05-01-11,Kolkata,-1,183.31,106.47,9.17
06-01-11,Kolkata,-1,183.34,105.22,11.53
07-01-11,Kolkata,-1,202.66,143.38,11.1
08-01-11,Kolkata,-1,210.41,121.76,14.21
09-01-11,Kolkata,-1,237.11,121.86,8.81
10-01-11,Kolkata,-1,248.18,140.74,10.1
11-01-11,Kolkata,-1,204.29,117.97,9.43
12-01-11,Kolkata,-1,196.58,115.16,10.62
13-01-11,Kolkata,-1,259.76,113.19,7.62
14-01-11,Kolkata,-1,275.42,115.26,7.92
15-01-11,Kolkata,-1,361.56,157.86,10.62
16-01-11,Kolkata,-1,322.27,125.77,12.93
17-01-11,Kolkata,-1,224.95,114.66,14.48
18-01-11,Kolkata,-1,233.45,127.13,14.72
19-01-11,Kolkata,-1,192.64,108.77,12.62
20-01-11,Kolkata,-1,220.4,139.2,19.3
21-01-11,Kolkata,-1,217.99,123.61,14.13
22-01-11,Kolkata,-1,175.42,88.91,10.77
23-01-11,Kolkata,-1,250.51,149.45,15.35
24-01-11,Kolkata,-1,292.41,196.79,17.96
25-01-11,Kolkata,-1,204.64,177.98,15.93
26-01-11,Kolkata,-1,218.48,206.82,21.18
27-01-11,Kolkata,-1,276.5,175.13,15.16
28-01-11,Kolkata,-1,273.32,156.85,11.97
29-01-11,Kolkata,-1,207.13,118.24,11.25
30-01-11,Kolkata,-1,172.39,121.77,12.65
31-01-11,Kolkata,-1,181.64,115.07,11.26
01-02-11,Kolkata,-1,208.02,124.97,10.88
02-02-11,Kolkata,-1,190.48,137.75,10.38
03-02-11,Kolkata,-1,235.67,136.58,10.5
04-02-11,Kolkata,-1,263.78,172.17,13.75
05-02-11,Kolkata,-1,244.9,130.17,15.36
06-02-11,Kolkata,-1,247.07,125.01,12.2
07-02-11,Kolkata,-1,250.28,135.22,12.52
08-02-11,Kolkata,-1,289.2,182.1,12.39
09-02-11,Kolkata,-1,236.39,132.01,13.78
10-02-11,Kolkata,-1,188.85,113.92,14.61
11-02-11,Kolkata,-1,169.81,106.06,10.58
12-02-11,Kolkata,-1,192.16,114.06,10.4
13-02-11,Kolkata,-1,210.36,157.33,15.13
14-02-11,Kolkata,-1,137.04,148.95,12.67
15-02-11,Kolkata,-1,162.11,138.17,13.17
16-02-11,Kolkata,-1,153.31,110.26,11.8
17-02-11,Kolkata,-1,143.53,88.88,13.38
18-02-11,Kolkata,-1,134.64,86.91,11.21
19-02-11,Kolkata,-1,118.09,67.53,8.19
20-02-11,Kolkata,-1,122.28,77.52,9.47
21-02-11,Kolkata,-1,132.43,86.75,10.15
22-02-11,Kolkata,-1,165.05,85.23,8.7
23-02-11,Kolkata,-1,169.04,82.37,7.31
24-02-11,Kolkata,-1,181.08,102.71,11.28
25-02-11,Kolkata,-1,186.44,121.04,15.52
26-02-11,Kolkata,-1,212.48,109.84,10.74
27-02-11,Kolkata,-1,175.04,120.5,14
28-02-11,Kolkata,-1,172.52,121.15,13.69
01-03-11,Kolkata,-1,152.35,92.21,8.97
02-03-11,Kolkata,-1,169.21,127.4,11.61
03-03-11,Kolkata,-1,185.04,108.19,11.01
04-03-11,Kolkata,-1,194.9,168.91,14.27
05-03-11,Kolkata,-1,139.53,88.53,8.87
06-03-11,Kolkata,-1,155.28,108.68,15.49
07-03-11,Kolkata,-1,152.33,106.72,16.74
08-03-11,Kolkata,-1,114.06,76.53,9.83
09-03-11,Kolkata,-1,178.07,114.33,13.44
10-03-11,Kolkata,-1,171.27,83.28,10.13
11-03-11,Kolkata,-1,93.15,78.02,10.62
12-03-11,Kolkata,-1,106.07,64.59,8.79
13-03-11,Kolkata,-1,75.92,68.43,7.58
14-03-11,Kolkata,-1,72.43,92.22,23.06
15-03-11,Kolkata,-1,70.37,65.86,8.07
16-03-11,Kolkata,-1,75.49,68.09,7.94
17-03-11,Kolkata,-1,99.7,80.18,10.09
18-03-11,Kolkata,-1,190.8,106.16,12.42
19-03-11,Kolkata,-1,66.41,63.01,6.37
20-03-11,Kolkata,-1,95.5,52.91,6.7
21-03-11,Kolkata,-1,52.21,48.84,5.34
22-03-11,Kolkata,-1,54.85,53.25,7.08
23-03-11,Kolkata,-1,47.03,55.24,7.9
24-03-11,Kolkata,-1,58.96,58.9,6.78
25-03-11,Kolkata,-1,70.33,51.83,7.15
26-03-11,Kolkata,-1,71.78,63.35,7.03
27-03-11,Kolkata,-1,111.95,60.32,11.47
28-03-11,Kolkata,-1,52.6,52.25,7.31
29-03-11,Kolkata,-1,44.68,51.67,6.04
30-03-11,Kolkata,-1,56.65,50.82,4.85
31-03-11,Kolkata,-1,58.28,47.1,5.84
01-04-11,Kolkata,-1,44.33,50.02,5.94
02-04-11,Kolkata,-1,81.78,54.28,6.01
03-04-11,Kolkata,-1,55.26,49.85,7.18
04-04-11,Kolkata,-1,58.8,42.3,7.96
05-04-11,Kolkata,-1,53.71,40.78,4.06
06-04-11,Kolkata,-1,56.93,45.48,5.63
07-04-11,Kolkata,-1,77.16,58.35,10.2
08-04-11,Kolkata,-1,102.15,60.18,13.61
09-04-11,Kolkata,-1,69.31,52.59,7.85
10-04-11,Kolkata,-1,88.61,50.81,6.8
11-04-11,Kolkata,-1,136.85,73.74,13.91
12-04-11,Kolkata,-1,123.42,59.98,12.12
13-04-11,Kolkata,-1,70.82,54.08,8.44
14-04-11,Kolkata,-1,93.28,54.72,10.79
15-04-11,Kolkata,-1,62.64,53.11,10.31
16-04-11,Kolkata,-1,101.87,42.05,8.96
17-04-11,Kolkata,-1,69.99,40.98,7.59
18-04-11,Kolkata,-1,51.41,43.24,6.69
19-04-11,Kolkata,-1,43.68,39.32,6.24
20-04-11,Kolkata,-1,42.03,44.44,5.61
21-04-11,Kolkata,-1,51.86,49.86,9.93
22-04-11,Kolkata,-1,69.98,43.76,6.95
23-04-11,Kolkata,-1,52.43,49.47,7.01
24-04-11,Kolkata,-1,80.32,51.77,8.92
25-04-11,Kolkata,-1,45.84,48.74,10.38
26-04-11,Kolkata,-1,37.57,43.47,6.91
27-04-11,Kolkata,-1,47.42,38.57,8.24
28-04-11,Kolkata,-1,50.93,44.32,8.83
29-04-11,Kolkata,-1,74.58,41.02,7.25
30-04-11,Kolkata,-1,56.57,44.62,10.58
01-05-11,Kolkata,-1,58.55,42.84,7.32
02-05-11,Kolkata,-1,49.34,45.27,7.06
03-05-11,Kolkata,-1,32.6,38.06,6.45
04-05-11,Kolkata,-1,35.95,35.85,6.39
05-05-11,Kolkata,-1,34.23,39.72,5.25
06-05-11,Kolkata,-1,41.85,45.27,6.47
07-05-11,Kolkata,-1,44.61,39.82,7.01
08-05-11,Kolkata,-1,44.71,48.51,6.52
09-05-11,Kolkata,-1,52.6,41.72,5.51
10-05-11,Kolkata,-1,50.88,41.28,5.11
11-05-11,Kolkata,-1,43.78,50.39,5.79
12-05-11,Kolkata,-1,49.84,41.34,4.52
13-05-11,Kolkata,-1,57.5,43.51,5.3
14-05-11,Kolkata,-1,58.51,49.16,5.37
15-05-11,Kolkata,-1,56.36,36.25,4.37
16-05-11,Kolkata,-1,44.8,41.6,4.21
17-05-11,Kolkata,-1,35.57,37.52,4.85
18-05-11,Kolkata,-1,39.25,43.89,4.8
19-05-11,Kolkata,-1,38.29,46.24,5.43
20-05-11,Kolkata,-1,44.13,32.47,4.81
21-05-11,Kolkata,-1,38.83,42.26,5.01
22-05-11,Kolkata,-1,48.46,36.41,4.47
23-05-11,Kolkata,-1,36.96,38.82,5.35
24-05-11,Kolkata,-1,45.18,37.89,4.7
25-05-11,Kolkata,-1,46.33,43.81,5.93
26-05-11,Kolkata,-1,42.13,40.13,5.68
27-05-11,Kolkata,-1,43.21,39.11,4.99
28-05-11,Kolkata,-1,41.01,42.34,5.38
29-05-11,Kolkata,-1,51.06,39.92,5.4
30-05-11,Kolkata,-1,49.11,45.2,4.52
31-05-11,Kolkata,-1,32.63,37.01,4.4
01-06-11,Kolkata,-1,48.75,38.44,5.17
02-06-11,Kolkata,-1,54.75,39.39,6.72
03-06-11,Kolkata,-1,48.45,38.71,5.87
04-06-11,Kolkata,-1,41.3,37.22,5.25
05-06-11,Kolkata,-1,49.81,43.87,5.62
06-06-11,Kolkata,-1,43.54,33.7,5.39
07-06-11,Kolkata,-1,38.99,38.95,5.93
08-06-11,Kolkata,-1,32.05,41.88,5.21
09-06-11,Kolkata,-1,31.9,44.27,5.33
